Epochs,Accuracy,Validation Accuracy,Loss,Validation Loss
297,1.0,0.9895833134651184,1.863553977798915e-09,0.2062346190214157
298,1.0,0.9791666865348816,1.6286254567177139e-09,0.25503987073898315
299,1.0,0.9791666865348816,1.7365561211235558e-09,0.2510254681110382
300,1.0,0.9861111044883728,1.7081192016377145e-09,0.07564061135053635
301,1.0,0.9930555820465088,3.454474928332729e-09,0.04889665171504021
302,1.0,0.9756944179534912,4.447957113740131e-09,0.1229887381196022
303,1.0,0.9826388955116272,1.5140160236626343e-09,0.20159095525741577
304,1.0,0.9861111044883728,1.5173166056925425e-09,0.20385800302028656
305,1.0,0.9791666865348816,1.4223177080552318e-09,0.11215075105428696
306,1.0,0.9861111044883728,1.4981474949493645e-09,0.05691444128751755
307,1.0,0.9791666865348816,1.3679701815760836e-09,0.1414356529712677
308,1.0,0.9826388955116272,1.5488899052229499e-09,0.05350242555141449
309,1.0,0.9895833134651184,1.3908527662920278e-09,0.18402844667434692
310,1.0,0.9756944179534912,1.3909696727765208e-09,0.24529194831848145
311,1.0,0.9861111044883728,1.227855261909383e-09,0.1922474503517151
312,1.0,0.9791666865348816,1.2936766102811248e-09,0.12545445561408997
313,1.0,0.9861111044883728,1.480976341561302e-09,0.06564803421497345
314,1.0,0.9791666865348816,1.2869011412064424e-09,0.2806657552719116
315,1.0,0.96875,1.1330520965913138e-09,0.3075794577598572
316,1.0,0.9756944179534912,1.2706077301416485e-09,0.13765937089920044
317,1.0,0.9826388955116272,1.1155152357389397e-09,0.12675747275352478
318,1.0,0.9791666865348816,1.3037514401403882e-09,0.2658916413784027
319,1.0,0.9861111044883728,1.320570985896552e-09,0.1856278032064438
320,1.0,0.9861111044883728,1.1189882354045722e-09,0.11041802912950516
321,1.0,0.9722222089767456,1.1113696629649894e-09,0.27162307500839233
322,1.0,0.9791666865348816,1.2372339819322065e-09,0.09485818445682526
323,1.0,0.9756944179534912,1.0649626736025652e-09,0.238948792219162
324,1.0,0.9791666865348816,1.1108933772874252e-09,0.2524370551109314
325,1.0,0.9895833134651184,1.1658458642926917e-09,0.07003989070653915
326,1.0,0.96875,1.0124776572695282e-09,0.2137015163898468
327,1.0,0.9826388955116272,1.0537869465920835e-09,0.19950740039348602
328,1.0,0.9861111044883728,1.1786450704320828e-09,0.11964859068393707
329,1.0,0.9756944179534912,1.0589811250127923e-09,0.15605852007865906
330,1.0,0.9895833134651184,1.0401177696905961e-09,0.1963341236114502
331,1.0,0.9930555820465088,1.012515071785458e-09,0.1591600477695465
332,1.0,0.9826388955116272,9.634834041705176e-10,0.1344451904296875
333,1.0,0.9791666865348816,9.638017051116776e-10,0.23781663179397583
334,1.0,0.9756944179534912,1.0755571988596557e-09,0.30446019768714905
335,1.0,0.9826388955116272,9.046894344777456e-10,0.12837129831314087
336,1.0,0.9756944179534912,8.648012306267105e-10,0.27227118611335754
337,1.0,0.9826388955116272,9.692513458503527e-10,0.21672192215919495
338,1.0,0.9826388955116272,9.578868809256846e-10,0.09618102759122849
339,1.0,0.9861111044883728,9.93406912286332e-10,0.0657535269856453
340,1.0,0.9756944179534912,9.284739643788953e-10,0.2885909974575043
341,1.0,0.9826388955116272,8.507381465960862e-10,0.2321457862854004
342,1.0,0.9826388955116272,8.936869577702566e-10,0.09845415502786636
343,1.0,0.9895833134651184,8.703278653321433e-10,0.1861964464187622
344,1.0,0.9756944179534912,8.465270151525317e-10,0.2838122546672821
345,1.0,0.9965277910232544,8.784909466541535e-10,0.029385825619101524
346,1.0,0.9861111044883728,8.36252900260348e-10,0.22419065237045288
347,1.0,0.9930555820465088,8.081482150146257e-10,0.09244745224714279
348,1.0,0.9791666865348816,9.258668831613193e-10,0.25575849413871765
349,1.0,0.9861111044883728,7.829835668715646e-10,0.1149902194738388
350,1.0,0.9791666865348816,9.077638640775376e-10,0.23680824041366577
351,1.0,0.9895833134651184,7.517843569893046e-10,0.07762154936790466
352,1.0,0.9861111044883728,7.259121082014985e-10,0.26613709330558777
353,1.0,0.9826388955116272,8.140857432614723e-10,0.24486558139324188
354,1.0,0.9756944179534912,8.02866662041879e-10,0.32001444697380066
355,1.0,0.9861111044883728,8.354852920611222e-10,0.24934548139572144
356,1.0,0.9861111044883728,6.906751282009793e-10,0.2283279150724411
357,1.0,0.9826388955116272,7.142601510246038e-10,0.249823197722435
358,1.0,0.9895833134651184,7.407526259051167e-10,0.0985371395945549
359,1.0,0.9895833134651184,8.360823700037656e-10,0.07247374951839447
360,1.0,0.9895833134651184,6.972416533024273e-10,0.08150437474250793
361,1.0,0.9826388955116272,7.516463007561924e-10,0.2457185536623001
362,1.0,0.9895833134651184,6.711200484232904e-10,0.05285833775997162
363,1.0,0.9826388955116272,7.524132983327547e-10,0.22739870846271515
364,1.0,0.9791666865348816,7.18356707452017e-10,0.17516009509563446
365,1.0,0.9861111044883728,6.85525469723558e-10,0.06625303626060486
366,1.0,0.9895833134651184,6.088173298834931e-10,0.07151337713003159
367,1.0,0.9826388955116272,7.849788596914209e-10,0.26978564262390137
368,1.0,0.9895833134651184,7.047856742659064e-10,0.19056746363639832
369,1.0,0.9895833134651184,7.162992421427816e-10,0.08347814530134201
370,1.0,0.9895833134651184,7.061021767285069e-10,0.1034574955701828
371,1.0,0.9861111044883728,6.46456055353184e-10,0.09779220074415207
372,1.0,0.9826388955116272,7.723732209363732e-10,0.10091321915388107
373,1.0,0.9826388955116272,5.506550215805817e-10,0.26861733198165894
374,1.0,0.9895833134651184,5.649785639327831e-10,0.18963730335235596
375,1.0,0.9722222089767456,7.119367873009708e-10,0.33629435300827026
376,1.0,0.9861111044883728,7.050735550961917e-10,0.20335644483566284
377,1.0,0.9895833134651184,5.133204417084869e-10,0.07331725209951401
378,1.0,0.9861111044883728,6.30865470974129e-10,0.145827054977417
379,1.0,0.9826388955116272,6.33714747344527e-10,0.1008119285106659
380,1.0,0.9861111044883728,6.399474283824702e-10,0.09607084840536118
381,1.0,0.9756944179534912,4.662226160689897e-10,0.3346613943576813
382,1.0,0.9861111044883728,5.851233941811529e-10,0.08717412501573563
383,1.0,0.9895833134651184,6.39899855325865e-10,0.038856569677591324
384,1.0,0.9930555820465088,6.688740117333225e-10,0.06612338870763779
385,1.0,0.9930555820465088,5.910627542959901e-10,0.026986656710505486
386,1.0,0.9861111044883728,6.070150493364679e-10,0.0902005136013031
387,1.0,0.9930555820465088,6.020249299076852e-10,0.06307260692119598
388,1.0,0.9826388955116272,7.020576342497975e-10,0.25082284212112427
389,1.0,0.9930555820465088,4.493469207833556e-10,0.07378190010786057
390,1.0,0.9826388955116272,5.343458453488381e-10,0.13412989675998688
