Epochs,Accuracy,Validation Accuracy,Loss,Validation Loss
326,1.0,0.9548611044883728,7.191268736050915e-08,0.5495268702507019
327,1.0,0.9583333134651184,6.155901388638085e-08,0.393168568611145
328,1.0,0.9618055820465088,5.883830667130496e-08,0.25690507888793945
329,1.0,0.9444444179534912,5.95845719431054e-08,0.3777874708175659
330,1.0,0.9548611044883728,5.595423147042311e-08,0.49517667293548584
331,1.0,0.9652777910232544,6.400312457799373e-08,0.20611566305160522
332,1.0,0.9409722089767456,5.998055030431715e-08,0.598557710647583
333,1.0,0.9513888955116272,5.5419135946976894e-08,0.3618079423904419
334,1.0,0.9548611044883728,5.419283510832429e-08,0.30004608631134033
335,1.0,0.9409722089767456,4.881840709458629e-08,0.5328471660614014
336,1.0,0.9513888955116272,4.423242572215713e-08,0.41553157567977905
337,1.0,0.9513888955116272,4.942446452105287e-08,0.30765458941459656
338,1.0,0.9444444179534912,4.395476693730416e-08,0.4245750904083252
339,1.0,0.9583333134651184,4.6024975830505355e-08,0.3619919717311859
